time,.x,.y,.z,.w
2023/07/21/15:09:53.876508,0.627685546875,-0.0440673828125,-0.774658203125,0.06329345703125
2023/07/21/15:09:53.887132,0.61419677734375,-0.03863525390625,-0.7860107421875,0.05853271484375
2023/07/21/15:09:53.897076,0.6004638671875,-0.03399658203125,-0.797119140625,0.0537109375
2023/07/21/15:09:53.907472,0.58575439453125,-0.02996826171875,-0.8084716796875,0.0484619140625
2023/07/21/15:09:53.916301,0.5711669921875,-0.02691650390625,-0.81927490234375,0.043212890625
2023/07/21/15:09:53.926913,0.5545654296875,-0.0242919921875,-0.8309326171875,0.037109375
2023/07/21/15:09:53.939107,0.53863525390625,-0.0223388671875,-0.8416748046875,0.03125
2023/07/21/15:09:53.946445,0.52081298828125,-0.02069091796875,-0.85308837890625,0.02471923828125
2023/07/21/15:09:53.956330,0.5030517578125,-0.01953125,-0.86383056640625,0.01806640625
2023/07/21/15:09:53.965843,0.48480224609375,-0.0186767578125,-0.87432861328125,0.01104736328125
2023/07/21/15:09:53.975395,0.46661376953125,-0.0181884765625,-0.88427734375,0.00372314453125
2023/07/21/15:09:53.986504,-0.44842529296875,0.01806640625,0.89361572265625,0.0037841796875
2023/07/21/15:09:53.999015,-0.42999267578125,0.01806640625,0.902587890625,0.01141357421875
2023/07/21/15:09:54.006316,-0.4107666015625,0.01806640625,0.911376953125,0.01922607421875
2023/07/21/15:09:54.016610,-0.39202880859375,0.01788330078125,0.91937255859375,0.02630615234375
2023/07/21/15:09:54.026397,-0.3736572265625,0.01751708984375,0.92681884765625,0.032470703125
2023/07/21/15:09:54.035852,-0.353515625,0.01666259765625,0.93450927734375,0.03826904296875
2023/07/21/15:09:54.045843,-0.334228515625,0.01531982421875,0.94140625,0.04302978515625
2023/07/21/15:09:54.056628,-0.31494140625,0.0133056640625,0.94781494140625,0.04718017578125
2023/07/21/15:09:54.066295,-0.2955322265625,0.01031494140625,0.95391845703125,0.05108642578125
2023/07/21/15:09:54.078318,-0.27734375,0.00634765625,0.959228515625,0.05450439453125
2023/07/21/15:09:54.086844,-0.25823974609375,0.00079345703125,0.96435546875,0.0577392578125
2023/07/21/15:09:54.095390,-0.2415771484375,-0.00537109375,0.968505859375,0.060302734375
2023/07/21/15:09:54.106318,-0.224365234375,-0.0130615234375,0.972412109375,0.06280517578125
2023/07/21/15:09:54.116307,-0.2076416015625,-0.021728515625,0.97576904296875,0.065185546875
2023/07/21/15:09:54.126528,-0.19110107421875,-0.031005859375,0.978759765625,0.0677490234375
2023/07/21/15:09:54.135229,-0.17413330078125,-0.04083251953125,0.9813232421875,0.07061767578125
2023/07/21/15:09:54.145452,-0.15740966796875,-0.05072021484375,0.98345947265625,0.07403564453125
2023/07/21/15:09:54.158580,-0.14111328125,-0.060302734375,0.98504638671875,0.0780029296875
2023/07/21/15:09:54.167031,-0.12493896484375,-0.0693359375,0.98626708984375,0.0828857421875
2023/07/21/15:09:54.175616,-0.1099853515625,-0.0767822265625,0.98699951171875,0.08819580078125
2023/07/21/15:09:54.186180,-0.0950927734375,-0.083251953125,0.98748779296875,0.09417724609375
2023/07/21/15:09:54.196365,-0.08026123046875,-0.08868408203125,0.9876708984375,0.1007080078125
2023/07/21/15:09:54.207000,-0.06597900390625,-0.09271240234375,0.9876708984375,0.10736083984375
2023/07/21/15:09:54.216869,-0.05035400390625,-0.095703125,0.98748779296875,0.11456298828125
2023/07/21/15:09:54.226376,-0.03515625,-0.097412109375,0.98724365234375,0.12109375
2023/07/21/15:09:54.236030,-0.0208740234375,-0.09814453125,0.98687744140625,0.12652587890625
2023/07/21/15:09:54.246902,-0.00439453125,-0.09832763671875,0.98638916015625,0.1317138671875
2023/07/21/15:09:54.258956,0.0111083984375,-0.0985107421875,0.98577880859375,0.1356201171875
2023/07/21/15:09:54.266138,0.02783203125,-0.09918212890625,0.98492431640625,0.1390380859375
2023/07/21/15:09:54.276626,0.045654296875,-0.1005859375,0.983642578125,0.14208984375
2023/07/21/15:09:54.285515,0.0631103515625,-0.10284423828125,0.9820556640625,0.144775390625
2023/07/21/15:09:54.296170,0.0799560546875,-0.1055908203125,0.98016357421875,0.14752197265625
2023/07/21/15:09:54.306451,0.096435546875,-0.10870361328125,0.97784423828125,0.1505126953125
2023/07/21/15:09:54.315422,0.1123046875,-0.11181640625,0.97528076171875,0.1539306640625
2023/07/21/15:09:54.326046,0.1280517578125,-0.1146240234375,0.972412109375,0.1578369140625
2023/07/21/15:09:54.337931,0.14324951171875,-0.11712646484375,0.96929931640625,0.162109375
2023/07/21/15:09:54.346454,0.15789794921875,-0.119140625,0.96600341796875,0.16650390625
2023/07/21/15:09:54.356378,0.17193603515625,-0.1207275390625,0.962646484375,0.1707763671875
2023/07/21/15:09:54.365739,0.18634033203125,-0.1220703125,0.95904541015625,0.175048828125
2023/07/21/15:09:54.375481,0.19952392578125,-0.12353515625,0.95556640625,0.17852783203125
2023/07/21/15:09:54.385585,0.2139892578125,-0.125732421875,0.95147705078125,0.18182373046875
2023/07/21/15:09:54.396346,0.22918701171875,-0.12890625,0.947021484375,0.18450927734375
2023/07/21/15:09:54.405407,0.2432861328125,-0.13299560546875,0.9425048828125,0.18646240234375
2023/07/21/15:09:54.417780,0.2581787109375,-0.13836669921875,0.93743896484375,0.1881103515625
2023/07/21/15:09:54.425730,0.2723388671875,-0.1446533203125,0.93218994140625,0.18951416015625
2023/07/21/15:09:54.435220,0.2864990234375,-0.1519775390625,0.92645263671875,0.191162109375
2023/07/21/15:09:54.445473,0.29962158203125,-0.15985107421875,0.9205322265625,0.19317626953125
2023/07/21/15:09:54.456144,0.31182861328125,-0.16796875,0.91448974609375,0.19573974609375
2023/07/21/15:09:54.465638,0.32318115234375,-0.17608642578125,0.9083251953125,0.19873046875
2023/07/21/15:09:54.475172,0.33428955078125,-0.1844482421875,0.90185546875,0.20220947265625
2023/07/21/15:09:54.486235,0.34539794921875,-0.19287109375,0.89501953125,0.2059326171875
2023/07/21/15:09:54.496938,0.35693359375,-0.20135498046875,0.8876953125,0.2098388671875
2023/07/21/15:09:54.505477,0.3673095703125,-0.2086181640625,0.8809814453125,0.213134765625
2023/07/21/15:09:54.517361,0.3785400390625,-0.21600341796875,0.87359619140625,0.21649169921875
2023/07/21/15:09:54.525657,0.38958740234375,-0.22283935546875,0.86627197265625,0.219482421875
2023/07/21/15:09:54.535301,0.401123046875,-0.2294921875,0.85845947265625,0.2222900390625
2023/07/21/15:09:54.546017,0.41143798828125,-0.2352294921875,0.8514404296875,0.224609375
2023/07/21/15:09:54.555374,0.421630859375,-0.24090576171875,0.84423828125,0.22674560546875
2023/07/21/15:09:54.566326,0.43096923828125,-0.24615478515625,0.83746337890625,0.22882080078125
2023/07/21/15:09:54.574661,0.43927001953125,-0.25103759765625,0.8310546875,0.23089599609375
2023/07/21/15:09:54.585474,0.44671630859375,-0.25592041015625,0.824951171875,0.23333740234375
2023/07/21/15:09:54.597705,0.453125,-0.2606201171875,0.81915283203125,0.236083984375
2023/07/21/15:09:54.605210,0.45892333984375,-0.26519775390625,0.8135986328125,0.239013671875
2023/07/21/15:09:54.616017,0.464599609375,-0.26983642578125,0.80792236328125,0.2421875
2023/07/21/15:09:54.625403,0.469970703125,-0.2742919921875,0.80230712890625,0.24542236328125
2023/07/21/15:09:54.635033,0.47528076171875,-0.2784423828125,0.79669189453125,0.2486572265625
2023/07/21/15:09:54.645365,0.48040771484375,-0.28228759765625,0.7911376953125,0.252197265625
2023/07/21/15:09:54.656187,0.485107421875,-0.2857666015625,0.78582763671875,0.2559814453125
2023/07/21/15:09:54.666797,0.48944091796875,-0.288818359375,0.78057861328125,0.26019287109375
2023/07/21/15:09:54.675918,0.49322509765625,-0.29150390625,0.7757568359375,0.2645263671875
2023/07/21/15:09:54.685346,0.49700927734375,-0.29449462890625,0.7703857421875,0.26971435546875
2023/07/21/15:09:54.696121,0.5003662109375,-0.29730224609375,0.765380859375,0.27471923828125
2023/07/21/15:09:54.706428,0.50360107421875,-0.30023193359375,0.76019287109375,0.2799072265625
2023/07/21/15:09:54.718389,0.50653076171875,-0.3031005859375,0.75518798828125,0.2850341796875
2023/07/21/15:09:54.725918,0.5093994140625,-0.30596923828125,0.74993896484375,0.29071044921875
2023/07/21/15:09:54.735732,0.511474609375,-0.30841064453125,0.745361328125,0.29620361328125
2023/07/21/15:09:54.745607,0.51287841796875,-0.310546875,0.74127197265625,0.30169677734375
2023/07/21/15:09:54.755272,0.51348876953125,-0.312255859375,0.7379150390625,0.30694580078125
2023/07/21/15:09:54.764999,0.5135498046875,-0.31402587890625,0.73486328125,0.3125
2023/07/21/15:09:54.776067,0.5130615234375,-0.31573486328125,0.73211669921875,0.31793212890625
2023/07/21/15:09:54.784858,0.51239013671875,-0.3172607421875,0.7296142578125,0.32318115234375
2023/07/21/15:09:54.795633,0.51153564453125,-0.31890869140625,0.7269287109375,0.3289794921875
2023/07/21/15:09:54.806071,0.5107421875,-0.32061767578125,0.72418212890625,0.3345947265625
2023/07/21/15:09:54.815507,0.50994873046875,-0.32244873046875,0.72125244140625,0.3402099609375
2023/07/21/15:09:54.825570,0.50921630859375,-0.32427978515625,0.7183837890625,0.345703125
2023/07/21/15:09:54.836130,0.50848388671875,-0.32598876953125,0.71551513671875,0.35101318359375
2023/07/21/15:09:54.846281,0.50799560546875,-0.3272705078125,0.712646484375,0.3563232421875
2023/07/21/15:09:54.856211,0.5076904296875,-0.327880859375,0.71002197265625,0.361328125
2023/07/21/15:09:54.865023,0.50762939453125,-0.3277587890625,0.70733642578125,0.36688232421875
2023/07/21/15:09:54.874424,0.5076904296875,-0.326904296875,0.7047119140625,0.37249755859375
2023/07/21/15:09:54.885806,0.50799560546875,-0.32537841796875,0.7021484375,0.378173828125
2023/07/21/15:09:54.894211,0.50836181640625,-0.32342529296875,0.69964599609375,0.384033203125
2023/07/21/15:09:54.905492,0.509033203125,-0.32122802734375,0.69671630859375,0.3902587890625
2023/07/21/15:09:54.914913,0.50994873046875,-0.31915283203125,0.69329833984375,0.3968505859375
2023/07/21/15:09:54.925921,0.51104736328125,-0.3175048828125,0.68939208984375,0.4034423828125
2023/07/21/15:09:54.934435,0.51226806640625,-0.31640625,0.68511962890625,0.4100341796875
2023/07/21/15:09:54.945242,0.5135498046875,-0.3157958984375,0.68011474609375,0.4171142578125
2023/07/21/15:09:54.956008,0.5147705078125,-0.315673828125,0.6748046875,0.42431640625
2023/07/21/15:09:54.965769,0.515625,-0.31597900390625,0.6689453125,0.43218994140625
2023/07/21/15:09:54.975408,0.51611328125,-0.31671142578125,0.6630859375,0.4400634765625
2023/07/21/15:09:54.984937,0.51617431640625,-0.31787109375,0.65728759765625,0.44775390625
2023/07/21/15:09:54.996349,0.5159912109375,-0.31939697265625,0.65142822265625,0.4554443359375
2023/07/21/15:09:55.005922,0.51519775390625,-0.32122802734375,0.64556884765625,0.4632568359375
2023/07/21/15:09:55.018751,0.5140380859375,-0.32318115234375,0.64044189453125,0.47027587890625
2023/07/21/15:09:55.024977,0.51239013671875,-0.325439453125,0.63519287109375,0.4775390625
2023/07/21/15:09:55.035156,0.51025390625,-0.32781982421875,0.63043212890625,0.48443603515625
2023/07/21/15:09:55.045771,0.50762939453125,-0.33038330078125,0.62603759765625,0.49114990234375
2023/07/21/15:09:55.054841,0.50439453125,-0.3331298828125,0.62225341796875,0.49737548828125
2023/07/21/15:09:55.065355,0.50067138671875,-0.33624267578125,0.61883544921875,0.50335693359375
2023/07/21/15:09:55.074939,0.49664306640625,-0.339599609375,0.6158447265625,0.5086669921875
2023/07/21/15:09:55.084485,0.4921875,-0.3433837890625,0.613037109375,0.51385498046875
2023/07/21/15:09:55.094733,0.4874267578125,-0.34747314453125,0.61029052734375,0.5189208984375
2023/07/21/15:09:55.105716,0.482421875,-0.3514404296875,0.6077880859375,0.5238037109375
2023/07/21/15:09:55.115924,0.4766845703125,-0.3553466796875,0.60552978515625,0.52899169921875
2023/07/21/15:09:55.126041,0.47088623046875,-0.35858154296875,0.60394287109375,0.5338134765625
2023/07/21/15:09:55.138448,0.46484375,-0.3612060546875,0.60296630859375,0.538330078125
2023/07/21/15:09:55.144602,0.45819091796875,-0.36358642578125,0.6025390625,0.54296875
2023/07/21/15:09:55.154423,0.4510498046875,-0.36578369140625,0.6024169921875,0.54754638671875
2023/07/21/15:09:55.164733,0.4437255859375,-0.36785888671875,0.60247802734375,0.55206298828125
2023/07/21/15:09:55.174984,0.4364013671875,-0.369873046875,0.6025390625,0.5565185546875
2023/07/21/15:09:55.184675,0.4290771484375,-0.371826171875,0.6025390625,0.5609130859375
2023/07/21/15:09:55.194870,0.42181396484375,-0.37359619140625,0.60260009765625,0.565185546875
2023/07/21/15:09:55.204399,0.4144287109375,-0.375,0.6029052734375,0.5693359375
2023/07/21/15:09:55.215075,0.40704345703125,-0.3760986328125,0.60357666015625,0.57318115234375
2023/07/21/15:09:55.225038,0.399658203125,-0.376953125,0.60467529296875,0.57666015625
2023/07/21/15:09:55.234658,0.3922119140625,-0.37762451171875,0.60601806640625,0.57989501953125
2023/07/21/15:09:55.245934,0.38458251953125,-0.378173828125,0.607666015625,0.58294677734375
2023/07/21/15:09:55.257789,0.377197265625,-0.37884521484375,0.60943603515625,0.58551025390625
2023/07/21/15:09:55.264919,0.36968994140625,-0.37982177734375,0.6112060546875,0.5877685546875
2023/07/21/15:09:55.274487,0.36212158203125,-0.3812255859375,0.61285400390625,0.58984375
2023/07/21/15:09:55.285389,0.35455322265625,-0.38299560546875,0.61431884765625,0.591796875
2023/07/21/15:09:55.294902,0.34686279296875,-0.38519287109375,0.61541748046875,0.59375
2023/07/21/15:09:55.304709,0.33880615234375,-0.38787841796875,0.61627197265625,0.59576416015625
2023/07/21/15:09:55.314557,0.330810546875,-0.39068603515625,0.616943359375,0.59771728515625
2023/07/21/15:09:55.325422,0.322265625,-0.39361572265625,0.61761474609375,0.5997314453125
2023/07/21/15:09:55.333881,0.31317138671875,-0.396484375,0.61846923828125,0.60186767578125
2023/07/21/15:09:55.345345,0.3035888671875,-0.39898681640625,0.6195068359375,0.60400390625
2023/07/21/15:09:55.355263,0.29345703125,-0.401123046875,0.62091064453125,0.60614013671875
2023/07/21/15:09:55.364643,0.283447265625,-0.40289306640625,0.62249755859375,0.608154296875
2023/07/21/15:09:55.377837,0.27301025390625,-0.40447998046875,0.62432861328125,0.6099853515625
2023/07/21/15:09:55.385500,0.26220703125,-0.4058837890625,0.62640380859375,0.6116943359375
2023/07/21/15:09:55.395003,0.2515869140625,-0.406982421875,0.6285400390625,0.6131591796875
2023/07/21/15:09:55.404531,0.24102783203125,-0.4078369140625,0.6309814453125,0.6143798828125
2023/07/21/15:09:55.415098,0.23028564453125,-0.40838623046875,0.633544921875,0.615478515625
2023/07/21/15:09:55.425954,0.218994140625,-0.40850830078125,0.63641357421875,0.61651611328125
2023/07/21/15:09:55.434752,0.20794677734375,-0.4083251953125,0.6392822265625,0.61749267578125
2023/07/21/15:09:55.444822,0.1953125,-0.4078369140625,0.64251708984375,0.61859130859375
2023/07/21/15:09:55.454760,0.1834716796875,-0.4072265625,0.6455078125,0.61956787109375
2023/07/21/15:09:55.465749,0.1715087890625,-0.40655517578125,0.64837646484375,0.620361328125
2023/07/21/15:09:55.477297,0.15997314453125,-0.40594482421875,0.6512451171875,0.62091064453125
2023/07/21/15:09:55.484454,0.147705078125,-0.4051513671875,0.654541015625,0.6209716796875
2023/07/21/15:09:55.494120,0.13519287109375,-0.40411376953125,0.65826416015625,0.62060546875
2023/07/21/15:09:55.504982,0.12298583984375,-0.40283203125,0.6622314453125,0.6197509765625
2023/07/21/15:09:55.513635,0.11083984375,-0.4012451171875,0.66650390625,0.61846923828125
2023/07/21/15:09:55.524466,0.09869384765625,-0.3992919921875,0.67095947265625,0.616943359375
2023/07/21/15:09:55.534652,0.0865478515625,-0.39691162109375,0.67559814453125,0.61529541015625
2023/07/21/15:09:55.545492,0.07366943359375,-0.393798828125,0.6805419921875,0.61346435546875
2023/07/21/15:09:55.556733,0.06158447265625,-0.39019775390625,0.68524169921875,0.61187744140625
2023/07/21/15:09:55.564315,0.0484619140625,-0.38555908203125,0.6904296875,0.61016845703125
2023/07/21/15:09:55.574375,0.034912109375,-0.3800048828125,0.69573974609375,0.6085205078125
2023/07/21/15:09:55.584629,0.02056884765625,-0.3734130859375,0.70135498046875,0.60687255859375
2023/07/21/15:09:55.594796,0.0068359375,-0.36651611328125,0.70660400390625,0.60528564453125
2023/07/21/15:09:55.605449,-0.00714111328125,-0.35919189453125,0.71173095703125,0.60357666015625
2023/07/21/15:09:55.613962,-0.0201416015625,-0.35211181640625,0.71636962890625,0.60198974609375
2023/07/21/15:09:55.624831,-0.033935546875,-0.3443603515625,0.72100830078125,0.600341796875
2023/07/21/15:09:55.636726,-0.04779052734375,-0.33642578125,0.72528076171875,0.5987548828125
2023/07/21/15:09:55.644359,-0.06182861328125,-0.32806396484375,0.7294921875,0.59698486328125
2023/07/21/15:09:55.654438,-0.07574462890625,-0.31951904296875,0.7335205078125,0.59503173828125
2023/07/21/15:09:55.664693,-0.0899658203125,-0.3106689453125,0.737548828125,0.59283447265625
2023/07/21/15:09:55.674181,-0.10369873046875,-0.30181884765625,0.74127197265625,0.59051513671875
2023/07/21/15:09:55.684570,-0.1173095703125,-0.29278564453125,0.74481201171875,0.5880126953125
2023/07/21/15:09:55.694521,-0.13079833984375,-0.2835693359375,0.7481689453125,0.58544921875
2023/07/21/15:09:55.704259,-0.14501953125,-0.2733154296875,0.75164794921875,0.58251953125
2023/07/21/15:09:55.716920,-0.158935546875,-0.2626953125,0.75494384765625,0.5794677734375
2023/07/21/15:09:55.724406,-0.17364501953125,-0.2509765625,0.7581787109375,0.576171875
2023/07/21/15:09:55.735101,-0.18902587890625,-0.23822021484375,0.76116943359375,0.57281494140625
2023/07/21/15:09:55.745042,-0.20367431640625,-0.225830078125,0.7635498046875,0.5697021484375
2023/07/21/15:09:55.754748,-0.21844482421875,-0.21343994140625,0.7652587890625,0.566650390625
2023/07/21/15:09:55.764698,-0.2327880859375,-0.2017822265625,0.76629638671875,0.56378173828125
2023/07/21/15:09:55.774829,-0.24725341796875,-0.190673828125,0.76678466796875,0.56085205078125
2023/07/21/15:09:55.785648,-0.2615966796875,-0.18023681640625,0.7667236328125,0.557861328125
2023/07/21/15:09:55.794179,-0.27496337890625,-0.17108154296875,0.76629638671875,0.55487060546875
2023/07/21/15:09:55.804164,-0.28936767578125,-0.1617431640625,0.76544189453125,0.551513671875
2023/07/21/15:09:55.816956,-0.30364990234375,-0.1527099609375,0.76434326171875,0.5479736328125
2023/07/21/15:09:55.824512,-0.31719970703125,-0.1444091796875,0.762939453125,0.54443359375
2023/07/21/15:09:55.834031,-0.329833984375,-0.13690185546875,0.76153564453125,0.5408935546875
2023/07/21/15:09:55.844348,-0.34149169921875,-0.1300048828125,0.76007080078125,0.537353515625
2023/07/21/15:09:55.853623,-0.3515625,-0.12396240234375,0.75860595703125,0.53436279296875
2023/07/21/15:09:55.864419,-0.3612060546875,-0.11785888671875,0.75689697265625,0.53179931640625
2023/07/21/15:09:55.874000,-0.37054443359375,-0.11126708984375,0.75469970703125,0.52984619140625
2023/07/21/15:09:55.884568,-0.37933349609375,-0.1044921875,0.75213623046875,0.5286865234375
2023/07/21/15:09:55.897747,-0.38763427734375,-0.09771728515625,0.7491455078125,0.5281982421875
2023/07/21/15:09:55.905164,-0.3963623046875,-0.0904541015625,0.745361328125,0.52838134765625
2023/07/21/15:09:55.913692,-0.40435791015625,-0.08404541015625,0.741455078125,0.52880859375
2023/07/21/15:09:55.923652,-0.41241455078125,-0.0782470703125,0.7374267578125,0.5291748046875
2023/07/21/15:09:55.934607,-0.42041015625,-0.0728759765625,0.73333740234375,0.529296875
2023/07/21/15:09:55.944455,-0.42864990234375,-0.06793212890625,0.729248046875,0.52899169921875
2023/07/21/15:09:55.954339,-0.43768310546875,-0.06304931640625,0.72509765625,0.5279541015625
2023/07/21/15:09:55.964020,-0.447021484375,-0.05816650390625,0.720947265625,0.52630615234375
2023/07/21/15:09:55.973763,-0.45672607421875,-0.05316162109375,0.717041015625,0.52386474609375
2023/07/21/15:09:55.984023,-0.46673583984375,-0.0482177734375,0.71331787109375,0.52056884765625
2023/07/21/15:09:55.997762,-0.4769287109375,-0.04351806640625,0.70977783203125,0.5166015625
2023/07/21/15:09:56.005116,-0.487548828125,-0.03887939453125,0.70623779296875,0.5118408203125
2023/07/21/15:09:56.014229,-0.49774169921875,-0.03466796875,0.70281982421875,0.50701904296875
2023/07/21/15:09:56.024330,-0.50921630859375,-0.0301513671875,0.69873046875,0.50152587890625
2023/07/21/15:09:56.035569,-0.5206298828125,-0.02557373046875,0.69427490234375,0.4962158203125
2023/07/21/15:09:56.045560,-0.53228759765625,-0.0208740234375,0.68939208984375,0.49090576171875
2023/07/21/15:09:56.054009,-0.54400634765625,-0.01641845703125,0.684326171875,0.48529052734375
2023/07/21/15:09:56.064863,-0.5555419921875,-0.01251220703125,0.67913818359375,0.4796142578125
2023/07/21/15:09:56.077932,-0.56591796875,-0.0096435546875,0.67425537109375,0.474365234375
2023/07/21/15:09:56.085139,-0.57720947265625,-0.00732421875,0.66864013671875,0.46875
2023/07/21/15:09:56.093909,-0.5870361328125,-0.00604248046875,0.66357421875,0.4637451171875
2023/07/21/15:09:56.103805,-0.5970458984375,-0.00531005859375,0.658203125,0.45855712890625
2023/07/21/15:09:56.114604,-0.60675048828125,-0.005126953125,0.65283203125,0.4534912109375
2023/07/21/15:09:56.123142,-0.61614990234375,-0.005615234375,0.6474609375,0.448486328125
2023/07/21/15:09:56.133340,-0.62542724609375,-0.00677490234375,0.6419677734375,0.4434814453125
2023/07/21/15:09:56.143369,-0.63470458984375,-0.008544921875,0.63629150390625,0.43841552734375
2023/07/21/15:09:56.153965,-0.6441650390625,-0.01080322265625,0.6302490234375,0.4332275390625
2023/07/21/15:09:56.164034,-0.6539306640625,-0.01324462890625,0.6239013671875,0.427734375
2023/07/21/15:09:56.176843,-0.66278076171875,-0.0152587890625,0.61810302734375,0.42236328125
2023/07/21/15:09:56.184520,-0.67205810546875,-0.01727294921875,0.6121826171875,0.416259765625
2023/07/21/15:09:56.193667,-0.68109130859375,-0.01953125,0.60638427734375,0.40985107421875
2023/07/21/15:09:56.203256,-0.68951416015625,-0.02197265625,0.60101318359375,0.40350341796875
2023/07/21/15:09:56.213702,-0.69769287109375,-0.02508544921875,0.59588623046875,0.39691162109375
2023/07/21/15:09:56.223697,-0.705322265625,-0.02850341796875,0.59100341796875,0.390380859375
2023/07/21/15:09:56.234371,-0.712646484375,-0.031982421875,0.586181640625,0.38409423828125
2023/07/21/15:09:56.242979,-0.7197265625,-0.035400390625,0.581298828125,0.37799072265625
2023/07/21/15:09:56.256830,-0.7266845703125,-0.0386962890625,0.57611083984375,0.37213134765625
2023/07/21/15:09:56.264613,-0.733642578125,-0.0418701171875,0.57073974609375,0.36639404296875
2023/07/21/15:09:56.273646,-0.739990234375,-0.0447998046875,0.56573486328125,0.361083984375
2023/07/21/15:09:56.284366,-0.74603271484375,-0.04779052734375,0.56085205078125,0.35577392578125
2023/07/21/15:09:56.294448,-0.751708984375,-0.05084228515625,0.556396484375,0.35040283203125
2023/07/21/15:09:56.303047,-0.75677490234375,-0.05413818359375,0.552490234375,0.3450927734375
2023/07/21/15:09:56.313990,-0.76177978515625,-0.05792236328125,0.5487060546875,0.3394775390625
2023/07/21/15:09:56.324070,-0.76629638671875,-0.06170654296875,0.5452880859375,0.33416748046875
2023/07/21/15:09:56.334158,-0.77069091796875,-0.06573486328125,0.541748046875,0.3289794921875
2023/07/21/15:09:56.344276,-0.7750244140625,-0.06976318359375,0.53814697265625,0.32379150390625
2023/07/21/15:09:56.354095,-0.779296875,-0.07403564453125,0.5345458984375,0.31854248046875
2023/07/21/15:09:56.364180,-0.78338623046875,-0.078369140625,0.53106689453125,0.313232421875
2023/07/21/15:09:56.373933,-0.78741455078125,-0.082763671875,0.527587890625,0.307861328125
2023/07/21/15:09:56.384418,-0.79156494140625,-0.0872802734375,0.52392578125,0.30224609375
2023/07/21/15:09:56.393537,-0.79571533203125,-0.09197998046875,0.52008056640625,0.2965087890625
2023/07/21/15:09:56.404589,-0.79974365234375,-0.0968017578125,0.51629638671875,0.290771484375
2023/07/21/15:09:56.413613,-0.80352783203125,-0.1019287109375,0.51251220703125,0.28497314453125
2023/07/21/15:09:56.423311,-0.80712890625,-0.10748291015625,0.50897216796875,0.2791748046875
2023/07/21/15:09:56.433475,-0.810546875,-0.11346435546875,0.50543212890625,0.27325439453125
2023/07/21/15:09:56.444288,-0.8138427734375,-0.1197509765625,0.5018310546875,0.26727294921875
2023/07/21/15:09:56.453760,-0.81719970703125,-0.1268310546875,0.498046875,0.26080322265625
2023/07/21/15:09:56.464187,-0.820068359375,-0.13336181640625,0.4947509765625,0.2547607421875
2023/07/21/15:09:56.474022,-0.82281494140625,-0.14007568359375,0.49151611328125,0.24847412109375
2023/07/21/15:09:56.483958,-0.8251953125,-0.146484375,0.48870849609375,0.24237060546875
2023/07/21/15:09:56.496689,-0.827392578125,-0.15338134765625,0.48614501953125,0.23565673828125
2023/07/21/15:09:56.503382,-0.82928466796875,-0.16015625,0.48394775390625,0.2288818359375
2023/07/21/15:09:56.513068,-0.8310546875,-0.1668701171875,0.48199462890625,0.22186279296875
2023/07/21/15:09:56.524249,-0.83282470703125,-0.17333984375,0.47998046875,0.21453857421875
2023/07/21/15:09:56.533462,-0.83441162109375,-0.1783447265625,0.4781494140625,0.20806884765625
2023/07/21/15:09:56.543007,-0.83642578125,-0.1826171875,0.47589111328125,0.20123291015625
2023/07/21/15:09:56.553594,-0.8387451171875,-0.18585205078125,0.47344970703125,0.194580078125
2023/07/21/15:09:56.564039,-0.841064453125,-0.18841552734375,0.470947265625,0.18798828125
2023/07/21/15:09:56.573595,-0.84320068359375,-0.19085693359375,0.46875,0.18133544921875
2023/07/21/15:09:56.584491,-0.84490966796875,-0.19378662109375,0.467041015625,0.17449951171875
2023/07/21/15:09:56.593541,-0.84613037109375,-0.19720458984375,0.4658203125,0.167724609375
2023/07/21/15:09:56.603541,-0.84710693359375,-0.201416015625,0.46484375,0.16058349609375
2023/07/21/15:09:56.613979,-0.8477783203125,-0.20599365234375,0.4639892578125,0.1533203125
2023/07/21/15:09:56.623908,-0.84832763671875,-0.21136474609375,0.463134765625,0.1455078125
2023/07/21/15:09:56.636212,-0.848876953125,-0.21697998046875,0.46185302734375,0.13812255859375
2023/07/21/15:09:56.643379,-0.8497314453125,-0.2230224609375,0.45947265625,0.13055419921875
2023/07/21/15:09:56.654783,-0.8511962890625,-0.22979736328125,0.45574951171875,0.122314453125
2023/07/21/15:09:56.663382,-0.8526611328125,-0.23577880859375,0.45184326171875,0.11505126953125
2023/07/21/15:09:56.673758,-0.85443115234375,-0.24261474609375,0.4468994140625,0.10693359375
2023/07/21/15:09:56.683673,-0.85614013671875,-0.2496337890625,0.4415283203125,0.09869384765625
2023/07/21/15:09:56.694059,-0.85772705078125,-0.25738525390625,0.435791015625,0.08990478515625
2023/07/21/15:09:56.702971,-0.85894775390625,-0.26495361328125,0.43048095703125,0.08184814453125
2023/07/21/15:09:56.713674,-0.85986328125,-0.2728271484375,0.42510986328125,0.07415771484375
2023/07/21/15:09:56.723632,-0.8604736328125,-0.28033447265625,0.41998291015625,0.06756591796875
2023/07/21/15:09:56.733591,-0.86083984375,-0.287841796875,0.41497802734375,0.0618896484375
2023/07/21/15:09:56.744151,-0.86083984375,-0.29547119140625,0.410400390625,0.05731201171875
2023/07/21/15:09:56.756055,-0.8603515625,-0.302978515625,0.4063720703125,0.0535888671875
